"year","qtr","date","response_id","identifier","interview_date","airport","country_of_residence","country_of_residence_group","au_state_of_origin","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","arrival_method","arrival_date","no_days_in_nz","no_days_in_nz_unknown","no_selection_itinerary","package_deal","pkg_included_airfare","country_package_started","trip_start_country","incl_stay_other_country","no_nights_other_country","single_or_others","no_people_over_15","no_people_under_15","currency","other_purchase","age_range","visited_ni","visited_si","travel_type","main_transport_type","sustainability_considered","treated_spend","population_weight","psu","vem_pop_weight"
2023,4,"2023-12-31","GEN24_1038280","Q4_2023_2_22","2023-10-06","Wellington","Australia","Australia","Queensland","Female","No","Visiting friends / relatives","To visit family","Wellington airport","2023-08-04",63,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"30 - 34","1",NA,"Independent Traveller","Car or van owned by you / family / friend(s) / company","Sometimes",900,312.55932344518766,"15",495.6277670859014
2023,4,"2023-12-31","GEN24_1038283","Q4_2023_1_80","2023-10-06","Auckland","Australia","Australia","New South Wales","Female","No","Holiday / vacation","Just for the holiday","Auckland airport","2023-09-27",9,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"45 - 49","1",NA,"Independent Traveller","Rental car","Most of the time",6904.608,710.8529095367522,"1",513.4387609063087
2023,4,"2023-12-31","GEN24_1038285","Q4_2023_1_81","2023-10-06","Auckland","Australia","Australia","New South Wales","Female","No","Holiday / vacation","For some special event or occasion (non-sport-related)","Wellington airport","2023-09-29",7,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"55 - 59","1",NA,"Independent Traveller","App-based services such as Uber, Ola, etc","Sometimes",2740.2663,779.0535984779548,"1",412.6495162676579
2023,4,"2023-12-31","GEN24_1038291","Q4_2023_1_82","2023-10-06","Auckland","Australia","Australia","New South Wales","Male","No","Business",NA,"Auckland airport","2023-10-01",5,NA,NA,"Yes","No","Australia","Australia","No",NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"45 - 49","1",NA,"Package","App-based services such as Uber, Ola, etc","Sometimes",1948.272402,2591.3698493441248,"1",651.3628608217925
2023,4,"2023-12-31","GEN24_1038294","Q4_2023_2_23","2023-10-06","Wellington","Australia","Australia","New South Wales","Male","No","Business",NA,"Wellington airport","2023-10-01",5,NA,NA,"Yes","Yes",NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"55 - 59","1",NA,"Package",NA,"Sometimes",1348.55625,224.0995257656766,"15",523.4987887520982
2023,4,"2023-12-31","GEN24_1038295","Q4_2023_1_83","2023-10-06","Auckland","Bangladesh","Rest of Asia",NA,"Male","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-24",12,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,1,"NZD - New Zealand dollar",NA,"35 - 39","1",NA,"Independent Traveller","Car or van owned by you / family / friend(s) / company","Rarely",2287.1514,381.6101721264643,"1",305.42790291565206
2023,4,"2023-12-31","GEN24_1038297","Q4_2023_1_69","2023-10-05","Auckland","Hong Kong (Special Administrative Region)","Rest of Asia",NA,"Female","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-21",14,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",5,0,"NZD - New Zealand dollar",NA,"30 - 34","1",NA,"Tour Group","Car or van owned by you / family / friend(s) / company","Sometimes",2121.143333,196.85041140811188,"3",229.5312083720826
2023,4,"2023-12-31","GEN24_1038307","Q4_2023_1_84","2023-10-06","Auckland","China, People's Republic of","China",NA,"Female","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-27",9,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"25 - 29","1","1","Independent Traveller",NA,"Always",7451.5788,752.1458848642943,"3",482.4187602235072
2023,4,"2023-12-31","GEN24_1038309","Q4_2023_1_85","2023-10-06","Auckland","England","UK",NA,"Rather not say","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2023-09-24",12,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"45 - 49","1","1","Independent Traveller","Rental car","Sometimes",2777.0931,244.78154463105037,"5",155.983122466219
2023,4,"2023-12-31","GEN24_1038314","Q4_2023_1_86","2023-10-06","Auckland","Scotland","UK",NA,"Female","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-16",20,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"55 - 59","1",NA,"Independent Traveller",NA,"Always",2139.39024,176.6606027203161,"5",102.90584726680612
2023,4,"2023-12-31","GEN24_1038317","Q4_2023_1_87","2023-10-06","Auckland","Ireland","Rest of Europe",NA,"Female","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-24",12,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"25 - 29","1","1","Independent Traveller","Plane (within New Zealand)","Rarely",3834.8303,191.32511666350425,"5",229.5312083720826
2023,4,"2023-12-31","GEN24_1038318","Q4_2023_1_88","2023-10-06","Auckland","Spain","Rest of Europe",NA,"Female","Yes","Holiday / vacation","For your honeymoon","Queenstown airport","2023-09-30",6,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"30 - 34",NA,"1","Independent Traveller",NA,"Never",1575,230.92479227476346,"5",229.5312083720826
2023,4,"2023-12-31","GEN24_1038326","Q4_2023_3_39","2023-10-06","Christchurch","Ireland","Rest of Europe",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Queenstown airport","2023-09-16",20,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"25 - 29",NA,"1","Independent Traveller",NA,NA,3745.6482,16.240667972670472,"13",229.5312083720826
2023,4,"2023-12-31","GEN24_1038328","Q4_2023_3_40","2023-10-06","Christchurch","Australia","Australia","New South Wales","Female","No","Visiting friends / relatives","For some other reason","Christchurch airport","2023-09-06",30,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"55 - 59",NA,"1","Tour Group","Car or van owned by you / family / friend(s) / company","Sometimes",7450,152.46332396447582,"13",412.6495162676579
2023,4,"2023-12-31","GEN24_1038329","Q4_2023_1_89","2023-10-06","Auckland","Australia","Australia","Victoria","Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2023-10-02",4,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"30 - 34","1",NA,"Independent Traveller","Taxi / shuttle service","Not sure",2400.430125,630.8571404864222,"1",495.6277670859014
2023,4,"2023-12-31","GEN24_1038334","Q4_2023_3_41","2023-10-06","Christchurch","Australia","Australia","New South Wales","Female","No","Holiday / vacation","Just for the holiday","Auckland airport","2023-09-23",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"55 - 59","1","1","Independent Traveller","Scenic trains","Sometimes",4746.918,59.58635687526165,"13",412.6495162676579
2023,4,"2023-12-31","GEN24_1038335","Q4_2023_3_42","2023-10-06","Christchurch","Australia","Australia","New South Wales","Female","No","Holiday / vacation","To go sightseeing","Christchurch airport","2023-09-23",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"50 - 54",NA,"1","Independent Traveller","Car or van owned by you / family / friend(s) / company","Sometimes",7659.7995,41.60549632897764,"13",513.4387609063087
2023,4,"2023-12-31","GEN24_1038342","Q4_2023_1_90","2023-10-07","Auckland","Australia","Australia","New South Wales","Female","No","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-25",12,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,1,"NZD - New Zealand dollar",NA,"50 - 54","1",NA,"Independent Traveller",NA,"Sometimes",3360,325.89039894893756,"1",513.4387609063087
2023,4,"2023-12-31","GEN24_1038357","Q4_2023_1_91","2023-10-07","Auckland","England","UK",NA,"Female","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-22",15,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"55 - 59","1",NA,"Independent Traveller",NA,NA,2276.36295,96.93656993705336,"1",102.90584726680612
2023,4,"2023-12-31","GEN24_1038363","Q4_2023_1_92","2023-10-07","Auckland","Singapore","Rest of Asia",NA,"Female","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-27",10,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,1,"NZD - New Zealand dollar",NA,"35 - 39","1",NA,"Independent Traveller",NA,NA,3952.812967,291.9082238710071,"10",348.5680286367584
2023,4,"2023-12-31","GEN24_1038374","Q4_2023_1_93","2023-10-07","Auckland","China, People's Republic of","China",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2023-10-01",6,NA,NA,"Not sure",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"Under 20","1",NA,"Independent Traveller",NA,"Rarely",3679.792,246.77184554973266,"3",286.2982814535642
2023,4,"2023-12-31","GEN24_1038377","Q4_2023_1_94","2023-10-07","Auckland","China, People's Republic of","China",NA,"Female","Yes","Holiday / vacation","For your honeymoon","Auckland airport","2023-09-30",7,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"30 - 34","1","1","Independent Traveller","Rental car","Most of the time",4079.96938,820.6025372710895,"10",482.4187602235072
2023,4,"2023-12-31","GEN24_1038378","Q4_2023_1_95","2023-10-07","Auckland","China, People's Republic of","China",NA,"Male","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-30",7,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"25 - 29",NA,"1","Independent Traveller",NA,NA,3120.348623,284.8831388401317,"10",170.4709918211917
2023,4,"2023-12-31","GEN24_1038382","Q4_2023_1_96","2023-10-07","Auckland","Taiwan","Rest of Asia",NA,"Male","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-27",10,NA,NA,"Yes","Yes",NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"25 - 29","1",NA,"Tour Group","Tour bus","Always",3072.759333,405.3004522340864,"10",201.12353935890482
2023,4,"2023-12-31","GEN24_1038383","Q4_2023_1_97","2023-10-07","Auckland","Taiwan","Rest of Asia",NA,"Female","Yes","Holiday / vacation","For a working holiday","Christchurch airport","2023-03-05",216,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"25 - 29",NA,"1","Independent Traveller","Local bus service (within town/city & suburbs)","Sometimes",6480,123.33632802612952,"10",229.5312083720826
2023,4,"2023-12-31","GEN24_1038385","Q4_2023_1_98","2023-10-07","Auckland","Taiwan","Rest of Asia",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2023-09-24",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"35 - 39","1","1","Tour Group","Rental car","Never",4749.7568,162.82957116611783,"10",348.5680286367584
2023,4,"2023-12-31","GEN24_1038386","Q4_2023_1_99","2023-10-07","Auckland","Taiwan","Rest of Asia",NA,"Female","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-24",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"30 - 34",NA,"1","Independent Traveller","App-based services such as Uber, Ola, etc","Most of the time",2500,189.22092769109992,"10",229.5312083720826
2023,4,"2023-12-31","GEN24_1038394","Q4_2023_1_100","2023-10-07","Auckland","Malaysia","Rest of Asia",NA,"Male","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-20",17,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",4,0,"NZD - New Zealand dollar","No","60 - 64","1","1","Independent Traveller","Rental car","Most of the time",5837,263.74987334081,"5",606.3540715152857
2023,4,"2023-12-31","GEN24_1038395","Q4_2023_1_101","2023-10-07","Auckland","Philippines","Rest of Asia",NA,"Female","Yes","Visiting friends / relatives","To visit family","Auckland airport","2023-09-21",16,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"40 - 44","1",NA,"Independent Traveller",NA,"Most of the time",2800,271.08906254502347,"5",348.5680286367584
2023,4,"2023-12-31","GEN24_1038397","Q4_2023_1_102","2023-10-07","Auckland","China, People's Republic of","China",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2023-09-30",7,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"20 - 24","1","1","Independent Traveller","Rental car","Rarely",4139.766,269.5703848919571,"5",286.2982814535642
2023,4,"2023-12-31","GEN24_1038400","Q4_2023_1_103","2023-10-07","Auckland","England","UK",NA,"Male","Yes","Holiday / vacation","Just for the holiday","Christchurch airport","2023-09-30",7,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"30 - 34","1",NA,"Independent Traveller","Rental car","Never",2890.23393,473.83302287386147,"9",214.2719717843792
2023,4,"2023-12-31","GEN24_1038404","Q4_2023_1_104","2023-10-07","Auckland","China, People's Republic of","China",NA,"Male","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-23",14,NA,NA,"Yes","Yes",NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"30 - 34","1","1","Tour Group","Rental car","Most of the time",3852.28225,176.12449832591176,"3",170.4709918211917
2023,4,"2023-12-31","GEN24_1038405","Q4_2023_1_105","2023-10-07","Auckland","China, People's Republic of","China",NA,"Male","Yes","Holiday / vacation","For your honeymoon","Auckland airport","2023-10-01",6,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"25 - 29",NA,"1","Independent Traveller",NA,NA,2350,260.7895446888794,"3",170.4709918211917
2023,4,"2023-12-31","GEN24_1038411","Q4_2023_1_106","2023-10-07","Auckland","Israel","Africa and Middle East",NA,"Female","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2023-09-16",21,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"60 - 64","1","1","Independent Traveller",NA,NA,4969.209983,2203.5130533971874,"3",691.9984760603987
2023,4,"2023-12-31","GEN24_1038412","Q4_2023_1_107","2023-10-07","Auckland","England","UK",NA,"Male","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-23",14,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"40 - 44","1",NA,"Independent Traveller",NA,"Not sure",1645.6848,519.0616442327171,"5",273.82366499937314
2023,4,"2023-12-31","GEN24_1038425","Q4_2023_1_108","2023-10-08","Auckland","Australia","Australia","New South Wales","Female","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-25",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"45 - 49","1",NA,"Independent Traveller",NA,"Never",906.2298,430.93030634099136,"1",513.4387609063087
2023,4,"2023-12-31","GEN24_1038427","Q4_2023_1_109","2023-10-08","Auckland","Australia","Australia","New South Wales","Female","No","Other","For some other reason","Auckland airport","2023-09-26",12,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"45 - 49","1",NA,"Independent Traveller","Campervan / motor-home owned by you / family / friend(s)","Always",1569.719475,774.3262586472287,"1",513.4387609063087
2023,4,"2023-12-31","GEN24_1038438","Q4_2023_1_110","2023-10-08","Auckland","South Africa","Africa and Middle East",NA,"Female","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-10-02",6,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"45 - 49","1",NA,"Independent Traveller","Car or van owned by you / family / friend(s) / company","Sometimes",2500,622.8371822348765,"2",482.2888655087591
2023,4,"2023-12-31","GEN24_1038443","Q4_2023_1_111","2023-10-08","Auckland","Canada","Canada",NA,"Male","Yes","Holiday / vacation","Just for the holiday","Auckland airport","2023-10-01",7,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"20 - 24",NA,NA,"Independent Traveller",NA,NA,3811.023313,249.8956922999749,"1",NA
2023,4,"2023-12-31","GEN24_1038446","Q4_2023_1_112","2023-10-08","Auckland","Australia","Australia","New South Wales","Male","No","Visiting friends / relatives","To visit family","Auckland airport","2023-09-25",13,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit cost for you and another person / people",2,0,"NZD - New Zealand dollar",NA,"70 - 74","1",NA,"Independent Traveller","Rental car","Rarely",625,467.5458768893666,"1",619.1754592996729
2023,4,"2023-12-31","GEN24_1038461","Q4_2023_1_113","2023-10-08","Auckland","China, People's Republic of","China",NA,"Male","Yes","Holiday / vacation","To go sightseeing","Auckland airport","2023-09-29",9,NA,NA,"No",NA,NA,NA,NA,NA,"What the visit to NZ cost just for yourself",NA,NA,"NZD - New Zealand dollar",NA,"30 - 34",NA,NA,"Tour Group",NA,NA,3771.7868,261.11749697776384,"5",170.4709918211917
